0 751 -3053.534509 300.000000 1.000000 -33.730618 1.000000 1.000000 0.000000 0.000000 0.000000 
0 752 -3084.135245 300.000000 1.000000 -35.645932 1.000000 1.000000 0.000000 0.000000 0.000000 
0 753 -3125.547914 300.000000 1.000000 -28.340385 1.000000 1.000000 0.000000 0.000000 0.000000 
0 754 -3088.793229 300.000000 0.533000 -14.644236 0.533000 0.533000 0.000000 0.000000 0.000000 
0 755 -3109.689895 300.000000 0.467000 -21.195888 0.467000 0.467000 0.000000 0.000000 0.000000 
0 756 -3109.565558 300.000000 0.400000 -15.981408 0.400000 0.400000 0.000000 0.000000 0.000000 
0 757 -3096.498542 300.000000 0.400000 -19.894893 0.400000 0.400000 0.000000 0.000000 0.000000 
0 758 -3105.836423 300.000000 0.400000 -5.653746 0.400000 0.400000 0.000000 0.000000 0.000000 
0 759 -3113.687250 300.000000 0.400000 -15.596992 0.400000 0.400000 0.000000 0.000000 0.000000 
0 760 -3091.229752 300.000000 0.400000 -22.510419 0.400000 0.400000 0.000000 0.000000 0.000000 
0 761 -3096.730023 300.000000 0.400000 -16.759810 0.400000 0.400000 0.000000 0.000000 0.000000 
0 762 -3083.503210 300.000000 0.333000 -20.551926 0.333000 0.333000 0.000000 0.000000 0.000000 
0 763 -3098.320444 300.000000 0.333000 -18.816800 0.333000 0.333000 0.000000 0.000000 0.000000 
0 764 -3095.542011 300.000000 0.333000 -17.340753 0.333000 0.333000 0.000000 0.000000 0.000000 
0 765 -3103.086918 300.000000 0.333000 -18.282538 0.333000 0.333000 0.000000 0.000000 0.000000 
0 766 -3147.707489 300.000000 0.533000 -26.105308 0.533000 0.533000 0.000000 0.000000 0.000000 
0 767 -3095.377261 300.000000 0.467000 -27.744038 0.467000 0.467000 0.000000 0.000000 0.000000 
0 768 -3110.392577 300.000000 0.667000 -25.357248 0.667000 0.667000 0.000000 0.000000 0.000000 
0 769 -3039.718961 300.000000 0.733000 -30.019494 0.733000 0.733000 0.000000 0.000000 0.000000 
0 770 -3090.730484 300.000000 1.000000 -32.672831 1.000000 1.000000 0.000000 0.000000 0.000000 
0 771 -3100.437890 300.000000 0.667000 -21.285982 0.667000 0.667000 0.000000 0.000000 0.000000 
0 772 -3060.454593 300.000000 0.600000 -25.120343 0.600000 0.600000 0.000000 0.000000 0.000000 
0 773 -3035.219204 300.000000 0.533000 -15.055961 0.533000 0.533000 0.000000 0.000000 0.000000 
0 774 -3053.789246 300.000000 0.467000 -18.920198 0.467000 0.467000 0.000000 0.000000 0.000000 
0 775 -3063.863901 300.000000 0.467000 -21.938346 0.467000 0.467000 0.000000 0.000000 0.000000 
0 776 -3065.530203 300.000000 0.467000 -18.539283 0.467000 0.467000 0.000000 0.000000 0.000000 
0 777 -3063.093665 300.000000 0.400000 -12.795209 0.400000 0.400000 0.000000 0.000000 0.000000 
0 778 -3050.080643 300.000000 0.400000 -19.053472 0.400000 0.400000 0.000000 0.000000 0.000000 
0 779 -3075.924848 300.000000 0.533000 -25.830825 0.533000 0.533000 0.000000 0.000000 0.000000 
0 780 -3043.987862 300.000000 0.800000 -25.729528 0.800000 0.800000 0.000000 0.000000 0.000000 
0 781 -3088.750837 300.000000 0.800000 -20.814739 0.800000 0.800000 0.000000 0.000000 0.000000 
0 782 -3061.298358 300.000000 0.400000 -16.838701 0.400000 0.400000 0.000000 0.000000 0.000000 
0 783 -3090.772603 300.000000 0.400000 -15.399298 0.400000 0.400000 0.000000 0.000000 0.000000 
0 784 -3085.642229 300.000000 0.400000 -28.135223 0.400000 0.400000 0.000000 0.000000 0.000000 
0 785 -3031.488221 300.000000 0.733000 -27.404435 0.733000 0.733000 0.000000 0.000000 0.000000 
0 786 -3061.224586 300.000000 0.800000 -31.929673 0.800000 0.800000 0.000000 0.000000 0.000000 
0 787 -3074.793687 300.000000 0.800000 -19.426685 0.800000 0.800000 0.000000 0.000000 0.000000 
0 788 -3101.593712 300.000000 0.800000 -36.691582 0.800000 0.800000 0.000000 0.000000 0.000000 
0 789 -3046.819384 300.000000 0.800000 -29.180173 0.800000 0.800000 0.000000 0.000000 0.000000 
0 790 -3058.276452 300.000000 0.867000 -25.987906 0.867000 0.867000 0.000000 0.000000 0.000000 
0 791 -3086.586129 300.000000 0.667000 -23.738358 0.667000 0.667000 0.000000 0.000000 0.000000 
0 792 -3059.320015 300.000000 0.467000 -21.161577 0.467000 0.467000 0.000000 0.000000 0.000000 
0 793 -3091.097521 300.000000 0.533000 -22.751526 0.533000 0.533000 0.000000 0.000000 0.000000 
0 794 -3039.022400 300.000000 0.533000 -20.573632 0.533000 0.533000 0.000000 0.000000 0.000000 
0 795 -3055.806385 300.000000 0.533000 -30.206217 0.533000 0.533000 0.000000 0.000000 0.000000 
0 796 -3042.213013 300.000000 0.933000 -40.061469 0.933000 0.933000 0.000000 0.000000 0.000000 
0 797 -3061.405089 300.000000 0.800000 -27.972540 0.800000 0.800000 0.000000 0.000000 0.000000 
0 798 -3054.585780 300.000000 0.800000 -31.954413 0.800000 0.800000 0.000000 0.000000 0.000000 
0 799 -3061.203255 300.000000 1.000000 -28.914559 1.000000 1.000000 0.000000 0.000000 0.000000 
0 800 -3032.747291 300.000000 1.000000 -35.897074 1.000000 1.000000 0.000000 0.000000 0.000000 
0 801 -3040.243928 300.000000 1.000000 -30.727642 1.000000 1.000000 0.000000 0.000000 0.000000 
0 802 -2985.158659 300.000000 0.600000 -17.827401 0.600000 0.600000 0.000000 0.000000 0.000000 
0 803 -2984.911138 300.000000 0.600000 -19.592869 0.600000 0.600000 0.000000 0.000000 0.000000 
0 804 -3017.355713 300.000000 0.600000 -22.861692 0.600000 0.600000 0.000000 0.000000 0.000000 
0 805 -3039.451133 300.000000 0.600000 -24.010740 0.600000 0.600000 0.000000 0.000000 0.000000 
0 806 -3010.651918 300.000000 0.533000 -18.177040 0.533000 0.533000 0.000000 0.000000 0.000000 
0 807 -3082.652136 300.000000 0.600000 -25.785311 0.600000 0.600000 0.000000 0.000000 0.000000 
0 808 -3103.432448 300.000000 0.733000 -28.864611 0.733000 0.733000 0.000000 0.000000 0.000000 
0 809 -3112.041438 300.000000 0.800000 -25.431938 0.800000 0.800000 0.000000 0.000000 0.000000 
0 810 -3106.919351 300.000000 0.800000 -31.950212 0.800000 0.800000 0.000000 0.000000 0.000000 
0 811 -3074.172469 300.000000 0.933000 -33.200324 0.933000 0.933000 0.000000 0.000000 0.000000 
0 812 -3059.597833 300.000000 1.000000 -39.302206 1.000000 1.000000 0.000000 0.000000 0.000000 
0 813 -3086.707026 300.000000 1.000000 -38.117214 1.000000 1.000000 0.000000 0.000000 0.000000 
0 814 -3091.901066 300.000000 1.000000 -39.308975 1.000000 1.000000 0.000000 0.000000 0.000000 
0 815 -3069.296644 300.000000 1.000000 -30.648051 1.000000 1.000000 0.000000 0.000000 0.000000 
0 816 -3053.562815 300.000000 1.000000 -32.065047 1.000000 1.000000 0.000000 0.000000 0.000000 
0 817 -3046.739976 300.000000 1.000000 -40.042097 1.000000 1.000000 0.000000 0.000000 0.000000 
0 818 -3064.094717 300.000000 0.933000 -31.151970 0.933000 0.933000 0.000000 0.000000 0.000000 
0 819 -3034.945652 300.000000 0.800000 -24.774672 0.800000 0.800000 0.000000 0.000000 0.000000 
0 820 -3052.647430 300.000000 0.800000 -29.503671 0.800000 0.800000 0.000000 0.000000 0.000000 
0 821 -3044.660450 300.000000 0.800000 -24.182526 0.800000 0.800000 0.000000 0.000000 0.000000 
0 822 -3028.380910 300.000000 0.667000 -27.700625 0.667000 0.667000 0.000000 0.000000 0.000000 
0 823 -3040.288727 300.000000 0.667000 -22.156112 0.667000 0.667000 0.000000 0.000000 0.000000 
0 824 -3075.367180 300.000000 0.733000 -34.010703 0.733000 0.733000 0.000000 0.000000 0.000000 
0 825 -3016.294287 300.000000 0.733000 -18.065939 0.733000 0.733000 0.000000 0.000000 0.000000 
0 826 -3037.183983 300.000000 0.400000 -14.710523 0.400000 0.400000 0.000000 0.000000 0.000000 
0 827 -2996.780760 300.000000 0.400000 -17.533778 0.400000 0.400000 0.000000 0.000000 0.000000 
0 828 -3032.236317 300.000000 0.400000 -19.383739 0.400000 0.400000 0.000000 0.000000 0.000000 
0 829 -3057.171448 300.000000 0.667000 -33.688839 0.667000 0.667000 0.000000 0.000000 0.000000 
0 830 -3066.116321 300.000000 0.867000 -33.428126 0.867000 0.867000 0.000000 0.000000 0.000000 
0 831 -3022.003356 300.000000 0.867000 -28.288803 0.867000 0.867000 0.000000 0.000000 0.000000 
0 832 -3021.401568 300.000000 0.867000 -28.046296 0.867000 0.867000 0.000000 0.000000 0.000000 
0 833 -3033.034577 300.000000 0.600000 -24.671974 0.600000 0.600000 0.000000 0.000000 0.000000 
0 834 -3035.328942 300.000000 0.800000 -27.726066 0.800000 0.800000 0.000000 0.000000 0.000000 
0 835 -3044.235789 300.000000 0.867000 -30.686563 0.867000 0.867000 0.000000 0.000000 0.000000 
0 836 -3071.363110 300.000000 0.733000 -22.844654 0.733000 0.733000 0.000000 0.000000 0.000000 
0 837 -3023.381720 300.000000 0.733000 -32.034938 0.733000 0.733000 0.000000 0.000000 0.000000 
0 838 -3071.391666 300.000000 0.800000 -37.229111 0.800000 0.800000 0.000000 0.000000 0.000000 
0 839 -3051.191244 300.000000 0.733000 -22.787470 0.733000 0.733000 0.000000 0.000000 0.000000 
0 840 -3065.200649 300.000000 0.333000 -24.743629 0.333000 0.333000 0.000000 0.000000 0.000000 
0 841 -3041.821669 300.000000 0.800000 -29.823201 0.800000 0.800000 0.000000 0.000000 0.000000 
0 842 -2993.941270 300.000000 0.800000 -28.075238 0.800000 0.800000 0.000000 0.000000 0.000000 
0 843 -3038.134093 300.000000 0.800000 -33.890266 0.800000 0.800000 0.000000 0.000000 0.000000 
0 844 -3050.897998 300.000000 0.867000 -23.007803 0.867000 0.867000 0.000000 0.000000 0.000000 
0 845 -2989.920371 300.000000 0.867000 -31.133765 0.867000 0.867000 0.000000 0.000000 0.000000 
0 846 -3037.201119 300.000000 0.733000 -34.626890 0.733000 0.733000 0.000000 0.000000 0.000000 
0 847 -3006.660646 300.000000 1.000000 -34.878266 1.000000 1.000000 0.000000 0.000000 0.000000 
0 848 -3064.767600 300.000000 1.000000 -31.280809 1.000000 1.000000 0.000000 0.000000 0.000000 
0 849 -3030.530450 300.000000 1.000000 -32.867257 1.000000 1.000000 0.000000 0.000000 0.000000 
0 850 -3079.941886 300.000000 1.000000 -30.258733 1.000000 1.000000 0.000000 0.000000 0.000000 
0 851 -3075.243149 300.000000 1.000000 -32.488909 1.000000 1.000000 0.000000 0.000000 0.000000 
0 852 -3096.424322 300.000000 1.000000 -30.243562 1.000000 1.000000 0.000000 0.000000 0.000000 
0 853 -3066.048522 300.000000 1.000000 -31.242531 1.000000 1.000000 0.000000 0.000000 0.000000 
0 854 -3050.578478 300.000000 0.933000 -34.795174 0.933000 0.933000 0.000000 0.000000 0.000000 
0 855 -3086.129802 300.000000 1.000000 -30.424450 1.000000 1.000000 0.000000 0.000000 0.000000 
0 856 -3060.279121 300.000000 0.867000 -33.663164 0.867000 0.867000 0.000000 0.000000 0.000000 
0 857 -3023.590718 300.000000 0.733000 -25.391092 0.733000 0.733000 0.000000 0.000000 0.000000 
0 858 -3074.206011 300.000000 0.400000 -16.760277 0.400000 0.400000 0.000000 0.000000 0.000000 
0 859 -3072.366887 300.000000 0.400000 -18.859980 0.400000 0.400000 0.000000 0.000000 0.000000 
0 860 -3055.913407 300.000000 0.400000 -22.317627 0.400000 0.400000 0.000000 0.000000 0.000000 
0 861 -3035.925497 300.000000 0.600000 -16.520104 0.600000 0.600000 0.000000 0.000000 0.000000 
0 862 -3065.107955 300.000000 0.600000 -21.372108 0.600000 0.600000 0.000000 0.000000 0.000000 
0 863 -3049.560597 300.000000 0.800000 -24.741062 0.800000 0.800000 0.000000 0.000000 0.000000 
0 864 -3077.035479 300.000000 0.667000 -23.062420 0.667000 0.667000 0.000000 0.000000 0.000000 
0 865 -3063.403832 300.000000 0.667000 -21.756057 0.667000 0.667000 0.000000 0.000000 0.000000 
0 866 -3068.503995 300.000000 0.667000 -31.248133 0.667000 0.667000 0.000000 0.000000 0.000000 
0 867 -3084.432558 300.000000 0.867000 -31.889994 0.867000 0.867000 0.000000 0.000000 0.000000 
0 868 -3074.417249 300.000000 0.867000 -23.632392 0.867000 0.867000 0.000000 0.000000 0.000000 
0 869 -3040.659488 300.000000 0.600000 -28.942801 0.600000 0.600000 0.000000 0.000000 0.000000 
0 870 -3052.103631 300.000000 0.600000 -22.689673 0.600000 0.600000 0.000000 0.000000 0.000000 
0 871 -3058.663092 300.000000 0.467000 -19.783793 0.467000 0.467000 0.000000 0.000000 0.000000 
0 872 -3073.265411 300.000000 0.467000 -11.074555 0.467000 0.467000 0.000000 0.000000 0.000000 
0 873 -3029.804749 300.000000 0.400000 -15.287731 0.400000 0.400000 0.000000 0.000000 0.000000 
